customer,acct_id,acct_nm,OU Mapping,Customer Usage Category,tenure_segment,Low Consumption Customer,cust_crr_classification,Data Date,customer_dc_aov,cust_data_cloud_crr,Account Count,Count,Acct_ID_18
GLOW BRANDS,001ed000008jIKP,Glow Brands,,No Production Usage,0-3 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed000008jIKPAA2
GLVW HOLDING B.V.,0010M00001cHSwB,vidaXL B.V.,,Connected (including zero copy),12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0010M00001cHSwBQAW
"GMO INTERNET, INC.",0010M00001UVDrC,GlobalSign (ATLAS 2nd org),,Segment/Predict,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0010M00001UVDrCQAX
"GMO INTERNET, INC.",0013000000hJ2LE,"GMO TECH, INC.",,Segment/Predict,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000hJ2LEAA0
GMS INC.,0013000000M2QRP,"Capitol Building Supply, Inc.",,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000M2QRPAA3
GMS INC.,0013000000M2QRP,"Capitol Building Supply, Inc.",,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000M2QRPAA3
GN STORE NORD A/S,0010M00001UVHLP,GN Consumer Hearing Corporation (Jabra Enhance_Listen Lively_Gearset),,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0010M00001UVHLPQA5
GO MARKETS GLOBAL PTE. LTD.,0013y00001h1xwq,GO Markets AUS Pty Ltd (2nd Org),,No Production Usage,0-3 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001h1xwqAAA
GO MARKETS GLOBAL PTE. LTD.,0013y00001h1xwq,GO Markets AUS Pty Ltd (2nd Org),,No Production Usage,0-3 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001h1xwqAAA
GOBID INTERNATIONAL AUCTION GROUP S.R.L.,0013y00001fohMy,GOBID INTERNATIONAL AUCTION GROUP S.R.L.,,No Production Usage,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013y00001fohMyAAI
GOBIERNO DE LA REPUBLICA ARGENTINA,0010M00001YtwTb,YPF S.A 2,,Unified/Harmonized,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001YtwTbQAJ
GOBIERNO DE LA REPUBLICA DE COSTA RICA,0010M00001U3wdi,Banco de Costa Rica (New),,Connected (including zero copy),12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0010M00001U3wdiQAB
GOBIERNO VASCO EUSKO JAURLARITZA,0013000000BoaF2,SOCIEDAD INFORMATICA DEL GOBIERNO VASCO SA - EJIE,,No Production Usage,0-3 Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013000000BoaF2AAJ
GOCARDLESS LTD,0013y00001fceNj,GoCardless Ltd,,Unified/Harmonized,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013y00001fceNjAAI
GODADDY INC.,0013y00001d0o36,"GoDaddy.com, LLC - GoDaddy Main",,Segment/Predict,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001d0o36AAA
GODREJ INDUSTRIES LIMITED,001ed00000iOJWQ,Godrej Finance,,Unified/Harmonized,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,001ed00000iOJWQAA4
GODREJ INDUSTRIES LIMITED,0010M00001WIEQ0,Godrej Finance Limited,,Unified/Harmonized,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0010M00001WIEQ0QAP
GODREJ INDUSTRIES LIMITED,0010M00001WIEQ0,Godrej Finance Limited,,Unified/Harmonized,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0010M00001WIEQ0QAP
GODREJ PROPERTIES LIMITED,0013000000NP3N8,Godrej Properties Limited.,,Activate Anywhere,3-6 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000NP3N8AAL
GODREJ PROPERTIES LIMITED,0013000000NP3N8,Godrej Properties Limited.,,Activate Anywhere,3-6 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000NP3N8AAL
GOING INVESTMENT S.A.,0013000001GEGat,FERSA BEARINGS SA,,Unified/Harmonized,9-12 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000001GEGatAAH
GOLD COAST CITY COUNCIL,0013y00001g9Chw,Gold Coast City Council - Data Cloud,,Activate Anywhere,12+ Months,CDP Only,No CRR,2-Jan,,,1,1,0013y00001g9ChwAAE
GOLD COAST CITY COUNCIL,00130000000EVpY,Gold Coast City Council,,Activate Anywhere,12+ Months,CDP Only,No CRR,2-Jan,,,1,1,00130000000EVpYAAW
GOLDEN BEAR RECYCLING LLC,0013y00001cIlRU,Golden Bear Recycling LLC,,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001cIlRUAA0
GOLDEN GATE CAPITAL LP,00100000002CNG6,Pacific Sunwear Stores LLC,,No Production Usage,3-6 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,00100000002CNG6AAO
GOLDEN GATE CAPITAL LP,00100000002CNG6,Pacific Sunwear Stores LLC,,No Production Usage,3-6 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,00100000002CNG6AAO
"GOLDEN PLANET CO.,LTD. (MARKETING)",0013y00001cShgk,"Golden Planet Co.,Ltd. (Marketing)",,Segment/Predict,12+ Months,CDP Only,No CRR,2-Jan,,,1,1,0013y00001cShgkAAC
GOLDEN TOUCH JEWELLERY,001ed00000QfqlJ,Golden Touch Jewellery,,No Production Usage,3-6 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed00000QfqlJAAR
"GOLF & TENNIS PRO SHOP, INC.",0010M00001QmSb6,PGA TOUR Superstore,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0010M00001QmSb6QAF
"GOLF & TENNIS PRO SHOP, INC.",0010M00001QmSb6,PGA TOUR Superstore,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0010M00001QmSb6QAF
"GOLF & TENNIS PRO SHOP, INC.",0010M00001QmSb6,PGA TOUR Superstore,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0010M00001QmSb6QAF
GOLFY,0013y00001h82km,GOLFY,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001h82kmAAA
"GOLFZON COUNTY CO.,LTD.",0013y00001fSlgV,"Golfzon County Co.,LTD. (MC)",,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001fSlgVAAS
"GOLFZON COUNTY CO.,LTD.",0013y00001fSlgV,"Golfzon County Co.,LTD. (MC)",,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001fSlgVAAS
GONZAGA UNIVERSITY (STUDENT SUCCESS),0013000000Zm7oc,Gonzaga University (Student Success & Advancement),,Connected (including zero copy),12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000Zm7ocAAB
GONZAGA UNIVERSITY (STUDENT SUCCESS),0013000000Zm7oc,Gonzaga University (Student Success & Advancement),,Connected (including zero copy),12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000Zm7ocAAB
GOODAI GLOBAL INC.,001ed000008rLwI,GOODAI GLOBAL INC.,,Activate Anywhere,6-9 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed000008rLwIAAU
GOODAI GLOBAL INC.,001ed000008rLwI,GOODAI GLOBAL INC.,,Activate Anywhere,6-9 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed000008rLwIAAU
GOODBABY (EUROPE) GROUP LIMITED,0013000001CCYHS,Cybex Retail GmbH,,Unified/Harmonized,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000001CCYHSAA5
"GOODLEAP, LLC",0010M00001SIpaw,GoodLeap (formerly Loanpal) - Consumer Finance,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001SIpawQAD
"GOODRX HOLDINGS, INC.",0013y00001d9EsL,GoodRx CDP (2nd Org),,Activate Anywhere,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013y00001d9EsLAAU
"GOODRX HOLDINGS, INC.",0013y00001d9EsL,GoodRx CDP (2nd Org),,Activate Anywhere,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013y00001d9EsLAAU
"GOOSEHEAD INSURANCE, INC.",0013000000K13F4,Goosehead Insurance,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000K13F4AAJ
"GOOSEHEAD INSURANCE, INC.",0013000000K13F4,Goosehead Insurance,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000K13F4AAJ
"GOOSEHEAD INSURANCE, INC.",0013000000K13F4,Goosehead Insurance,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000K13F4AAJ
GOPALAN ENTERPRISES,0010M00001WYsIi,Gopalan Enterprises,,No Production Usage,0-3 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001WYsIiQAL
GORDON COLLEGE,0013y00001cbAds,Gordon College,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001cbAdsAAE
GORDON COLLEGE,0013y00001cbAds,Gordon College,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001cbAdsAAE
GOREHA GMBH,0010M00001QqhW3,GOREHA GmbH (Caspar Health Duplicate),,Segment/Predict,3-6 Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0010M00001QqhW3QAJ
GOSHME SOLUCOES PARA A INTERNET LTDA,0013000000hKHk4,JusBrasil,,No Production Usage,0-3 Months,Consumption >10k,No CRR,2-Jan,,,1,1,0013000000hKHk4AAG
GOUVERNEMENT DU MAROC,001ed0000074jDp,OCP Nutricrops,,Unified/Harmonized,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,001ed0000074jDpAAI
GOVERNMENT OF ABU DHABI,00130000008ea9R,"MOEVE, S.A.",,Activate Anywhere,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,00130000008ea9RAAQ
GOVERNMENT OF AUSTRALIA CAPITAL TERRITORY,0013000001Msu8s,Digital Canberra,,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000001Msu8sAAB
GOVERNMENT OF AUSTRALIA CAPITAL TERRITORY,0013000001Msu8s,Digital Canberra,,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000001Msu8sAAB
GOVERNMENT OF CANADA,0013y00001dWKOm,Canada Post - CRM + Marketing,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001dWKOmAAO
GOVERNMENT OF CANADA,0013y00001dWKOm,Canada Post - CRM + Marketing,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001dWKOmAAO
GOVERNMENT OF CANADA,0013y00001f62wt,"Société des Loteries du Québec, La",,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001f62wtAAA
GOVERNMENT OF CANADA,0013y00001f62wt,"Société des Loteries du Québec, La",,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001f62wtAAA
GOVERNMENT OF CANADA,0013y00001f62wt,"Société des Loteries du Québec, La",,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001f62wtAAA
GOVERNMENT OF CANADA,0013y00001gP7Pj,ISED 1 - Data Cloud *Main*,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001gP7PjAAK
GOVERNMENT OF CANADA,0013y00001gP7Pj,ISED 1 - Data Cloud *Main*,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001gP7PjAAK
GOVERNMENT OF INDIA,0013000000ZiYzB,SBICAP Securities Ltd,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013000000ZiYzBAAV
GOVERNMENT OF INDIA,0013000000ZiYzB,SBICAP Securities Ltd,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013000000ZiYzBAAV
GOVERNMENT OF ISRAEL,0010M00001QklMw,Ministry of Science and Technology,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001QklMwQAJ
GOVERNMENT OF ISRAEL,0010M00001UVaE4,Assaf Harofeh Medical Center,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001UVaE4QAL
GOVERNMENT OF ISRAEL,0013y00001eTzPP,Israel Ministry of Agriculture,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001eTzPPAA0
GOVERNMENT OF ISRAEL,0013000000rpX55,Israeli Government - public Sharing,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000rpX55AAE
GOVERNMENT OF ISRAEL,0013000000rpX55,Israeli Government - public Sharing,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000rpX55AAE
GOVERNMENT OF ISRAEL,0013000001JyFkU,Responsive Engineering (Holdings) Ltd,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000001JyFkUAAV
GOVERNMENT OF QATAR,0013000001FipgH,Qatari Diar Real Estate Investment Company,,No Production Usage,9-12 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000001FipgHAAR
GOVERNMENT OF SAUDI ARABIA,001ed00000SFQRu,Red Sea Global,,Activate Anywhere,6-9 Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,001ed00000SFQRuAAP
GOVERNMENT OF SAUDI ARABIA,001ed00000SFQRu,Red Sea Global,,Activate Anywhere,6-9 Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,001ed00000SFQRuAAP
GOVERNMENT OF SINGAPORE,001ed00000cOC6z,Government Technology Agency (Singapore),,Activate Anywhere,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,001ed00000cOC6zAAG
GOVERNMENT OF THE REPUBLIC OF KOREA,001ed00000mFkQL,GYEONGGI BUSINESS & SCIENCE ACCELERATOR,,No Production Usage,0-3 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed00000mFkQLAA0
GOVERNMENT OF THE REPUBLIC OF KOREA,001ed00000mFvIc,GYEONGGI BUSINESS & SCIENCE ACCELERATOR,,No Production Usage,0-3 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed00000mFvIcAAK
GOVERNMENT OF THE REPUBLIC OF KOREA,001ed00000mGAZJ,GYEONGGI BUSINESS & SCIENCE ACCELERATOR,,No Production Usage,0-3 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed00000mGAZJAA4
GOVERNMENT OF THE REPUBLIC OF KOREA,001ed00000mGGq0,GYEONGGI BUSINESS & SCIENCE ACCELERATOR,,No Production Usage,0-3 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed00000mGGq0AAG
GOVERNMENT OF THE UNITED STATES,0013000000LEbzD,United States Holocaust Memorial Museum (USHMM),,Segment/Predict,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000LEbzDAAT
GOVERNMENT OF UNITED ARAB EMIRATES,0013y00001cjxqx,Emarat,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013y00001cjxqxAAA
GOVERNMENT OF UNITED ARAB EMIRATES,0013y00001cjxqx,Emarat,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013y00001cjxqxAAA
GOVERNO DO ESTADO DE SAO PAULO,001ed00000SIsEk,Prodesp - Empresa de TI do Estado de São Paulo_PPT,,Segment/Predict,9-12 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,001ed00000SIsEkAAL
GOVERNO DO ESTADO DE SAO PAULO,0010M00001QaLHC,DESENVOLVE SP AGENCIA DE FOMENTO DO ESTADO DE SAO PAULO SA,,Segment/Predict,9-12 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001QaLHCQA3
GPBR PARTICIPACOES LTDA,0013000001Mj7dJ,GPBR PARTICIPACOES LTDA.,,Unified/Harmonized,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000001Mj7dJAAR
GRACE CHRISTIAN UNIVERSITY,0013y00001g8T4y,Grace Christian JRM Org,,Activate Anywhere,6-9 Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013y00001g8T4yAAE
"GRADLE, INC.",0013000000rnONF,Gradle Inc.,,Unified/Harmonized,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000rnONFAA2
GRAFF DIAMONDS LIMITED,0010M00001Yttkd,Graff Diamonds Limited,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001YttkdQAB
GRAFF DIAMONDS LIMITED,0010M00001Yttkd,Graff Diamonds Limited,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001YttkdQAB
GRAFF DIAMONDS LIMITED,0010M00001Yttkd,Graff Diamonds Limited,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001YttkdQAB
GRAHAM HOLDINGS COMPANY,0010M00001QkY6Z,Kaplan Australia Pty Ltd,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001QkY6ZQAV
GRAHAM HOLDINGS COMPANY,0010M00001QkY6Z,Kaplan Australia Pty Ltd,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001QkY6ZQAV
GRAHAM HOLDINGS COMPANY,0010M00001SIuNJ,Dublin Business School,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001SIuNJQA1
GRAIN DE MALICE,0010M00001S99hC,Grain de Malice,,Activate Anywhere,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0010M00001S99hCQAR
GRAIN DE MALICE,0010M00001S99hC,Grain de Malice,,Activate Anywhere,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0010M00001S99hCQAR
GRAN INSURANCE,0013y00001dy5Iq,Gran Insurance,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001dy5IqAAI
GRAND CENTRAL CO.,0013y00001cJ2eL,Grand Central co.,,Activate Anywhere,9-12 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001cJ2eLAAS
GRANITE TELECOMMUNICATIONS LLC,0013000000hJSRo,"Granite Telecommunications, LLC",,Unified/Harmonized,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000hJSRoAAO
GRASIM INDUSTRIES LIMITED,0010M00001WYRXL,Aditya Birla Capital Ltd.,,No Production Usage,6-9 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001WYRXLQA5
GRASIM INDUSTRIES LIMITED,0010M00001WYRXL,Aditya Birla Capital Ltd.,,No Production Usage,6-9 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001WYRXLQA5
GRASP TECHNOLOGIES INC.,0013y00001congc,Grasp Technologies Inc.,,Unified/Harmonized,3-6 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001congcAAA
GRASP TECHNOLOGIES INC.,0013y00001congc,Grasp Technologies Inc.,,Unified/Harmonized,3-6 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013y00001congcAAA
"GREAT DANE PARENT, LLC",00100000000xoKz,Rithum Corporation,,Activate Anywhere,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,00100000000xoKzAAI
GREAT NORTHERN CORPORATION,00130000002LPpi,Great Northern Corporation,,Segment/Predict,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,00130000002LPpiAAG
GREAT ORMOND STREET HOSPITAL CHILDREN'S CHARITY,0013000001CAeJ9,Great Ormond Street Hospital Children's Charity,,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000001CAeJ9AAL
GREAT PLACE TO WORK,0013000000ZmcvU,GPTW Deutschland GmbH,,Unified/Harmonized,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000ZmcvUAAR
GREAT PLACE TO WORK,0013000000ZmcvU,GPTW Deutschland GmbH,,Unified/Harmonized,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0013000000ZmcvUAAR
GREAT WOLF LODGE,0013000000ImE8i,Great Wolf Lodge,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000ImE8iAAF
GREATAMERICA FINANCIAL SERVICES CORPORATION,00130000002xWhK,GreatAmerica Financial Services Corporation*,,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,00130000002xWhKAAU
GREATAMERICA FINANCIAL SERVICES CORPORATION,00130000002xWhK,GreatAmerica Financial Services Corporation*,,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,00130000002xWhKAAU
"GREATER SUM VENTURES, L.L.C.",0010M00001cCVCf,Vehlo,,Unified/Harmonized,12+ Months,Low Consumption,Under Consuming,2-Jan,,,1,1,0010M00001cCVCfQAO
GREEN BAY PACKAGING INC.,00100000001wk3g,Green Bay Packaging Inc.,,Connected (including zero copy),12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,00100000001wk3gAAA
"GREEN BRICK PARTNERS, INC.",0013000001JyhIa,"Green Brick Partners, Inc.",,Activate Anywhere,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0013000001JyhIaAAJ
GREENPEACE AUSTRALIA PACIFIC LIMITED,001ed000006ldVW,Greenpeace Australia Pacific Limited (new org),,Connected (including zero copy),6-9 Months,Low Consumption,Under Consuming,2-Jan,,,1,1,001ed000006ldVWAAY
GREENPEACE AUSTRALIA PACIFIC LIMITED,001ed000006ldVW,Greenpeace Australia Pacific Limited (new org),,Connected (including zero copy),6-9 Months,Low Consumption,Under Consuming,2-Jan,,,1,1,001ed000006ldVWAAY
GROUPE BRUXELLES LAMBERT,0013000001CCvRN,Canyon Bicycles GmbH,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013000001CCvRNAA1
GROUPE BRUXELLES LAMBERT,0013000001CCvRN,Canyon Bicycles GmbH,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013000001CCvRNAA1
GROUPE BRUXELLES LAMBERT,0013000001CCvRN,Canyon Bicycles GmbH,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013000001CCvRNAA1
GROUPE HUEBER ASSURANCES,0010M00001Z08mU,GROUPE HUEBER ASSURANCES,,Segment/Predict,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001Z08mUQAR
GROUPE INDUSTRIEL MARCEL DASSAULT,00130000002xH9I,Société du Figaro,,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,00130000002xH9IAAU
GROUPE NORDIK,0013000001GWf6H,Groupe Nordik,,Activate Anywhere,9-12 Months,Consumption >10k,Consuming,2-Jan,,,1,1,0013000001GWf6HAAT
GROUPE SECHE,00130000002xBIg,Séché Alliance,,Unified/Harmonized,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,00130000002xBIgAAM
GROUPE VYV,0010M00001SIgvl,LLT CONSULTING,,Connected (including zero copy),12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001SIgvlQAD
GROUPECH,0010M00001Sn4G8,L’Aréna des Canadiens Inc.,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001Sn4G8QAJ
GROUPECH,0010M00001Sn4G8,L’Aréna des Canadiens Inc.,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001Sn4G8QAJ
GROUPEMENT HOSPITALIER DE L'OUEST LÉMANIQUE S.A. (GHOL),0013000000ZllMN,Groupement Hospitalier de l'Ouest Lémanique S.A. (GHOL),,No Production Usage,6-9 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000ZllMNAAZ
GRUBHUB HOLDINGS INC,00130000002rNJo,GrubHub Holdings Inc,,No Production Usage,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,00130000002rNJoAAM
GRÜNENTHAL PHARMA GMBH & CO. KOMMANDITGESELLSCHAFT,0013000000NRb2r,Grünenthal GmbH,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000NRb2rAAD
GRÜNENTHAL PHARMA GMBH & CO. KOMMANDITGESELLSCHAFT,0013000000NRb2r,Grünenthal GmbH,,Activate Anywhere,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000NRb2rAAD
GRUPA PRACUJ SP Z O O,0013000000M2VeE,Grupa Pracuj S.A.,,Activate Anywhere,12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0013000000M2VeEAAV
GRUPO AVAL ACCIONES Y VALORES S A,0013000000FK8ie,"BAC LATAM SSC, SOCIEDAD ANONIMA",,No Production Usage,0-3 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000FK8ieAAD
GRUPO AVAL ACCIONES Y VALORES S A,0013000000FK8ie,"BAC LATAM SSC, SOCIEDAD ANONIMA",,No Production Usage,0-3 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000FK8ieAAD
GRUPO AVENIDA,0010M00001QqVqi,Grupo Avenida,,Segment/Predict,6-9 Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0010M00001QqVqiQAF
"GRUPO AXO, S.A.P.I. DE C.V.",0010M00001QqcJv,Privalia Brasil S.A.,,Activate Anywhere,9-12 Months,Consumption >10k,Consuming,2-Jan,,,1,1,0010M00001QqcJvQAJ
"GRUPO BAFAR, S.A.B. DE C.V.",0013y00001fSpS3,ONUS COMERCIAL S.A. DE C.V.,,Connected (including zero copy),12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013y00001fSpS3AAK
"GRUPO BIMBO, S.A.B. DE C.V.",0013000000M2MYd,"Canada Bread Company, Limited",,Segment/Predict,12+ Months,Consumption >10k,Under Consuming,2-Jan,,,1,1,0013000000M2MYdAAN
GRUPO BOLIVAR S A,0013y00001gccbp,Seguros Comerciales Bolívar SA,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013y00001gccbpAAA
GRUPO BOLIVAR S A,0013y00001gccbp,Seguros Comerciales Bolívar SA,,Activate Anywhere,12+ Months,Consumption >10k,Consuming Well,2-Jan,,,1,1,0013y00001gccbpAAA
"GRUPO CARSO, S.A.B. DE C.V.",0013000000M1P78,"Grupo Sanborns, S.A. de C.V.",,Connected (including zero copy),12+ Months,Consumption >10k,Consuming,2-Jan,,,1,1,0013000000M1P78AAF
