ACCT_ID_18,ACCOUNT_ID,ACCOUNT_NAME,IS_PROVISIONED,INTERNALDATAPIPELINE,STREAMINGCI,STREAMINGACTIONS,Activate DMO - Streaming,BATCHCI,BATCHPROFILEUNIFICATION,SUBSECONDREALTIMEEVENTS,INFERENCEENGINE,BATCHINGEST,ACCELERATEDQUERIES,DATAQUERIES,STREAMTRANSFORM,DATASHARESCHANGED,REALTIMEPROFILEAPI,BATCHTRANSFORM,SEGMENTS,DATASHARESACCESSED,STREAMINGEST,BATCHACTIVATIONPROCESSED,PRIVATECONNECTDATAPROCESSED,UNSTRUCTUREDDATAPROCESSED
0010M00001ULgJQQA1,0010M00001ULgJQ,JB Dewar Inc,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULgKTQA1,0010M00001ULgKT,Long Road Risk Management,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULgn6QAD,0010M00001ULgn6,Kiniksa Pharmaceuticals Corp. (Main Org),Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULgv5QAD,0010M00001ULgv5,Bron & Claude,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
0010M00001ULhE2QAL,0010M00001ULhE2,Syndio,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULhTvQAL,0010M00001ULhTv,The Key Support,Y,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No
0010M00001ULhbLQAT,0010M00001ULhbL,Weruva International,Y,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No
0010M00001ULhtUQAT,0010M00001ULhtU,Slice Payments (Merchant Services LLC),Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
0010M00001ULhwxQAD,0010M00001ULhwx,"TownCloud, Inc.",Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULiD0QAL,0010M00001ULiD0,AT&T Business,N,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No
0010M00001ULiW7QAL,0010M00001ULiW7,"WOW WORKS Co.,Ltd.",Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes
0010M00001ULieVQAT,0010M00001ULieV,S&S Conversions,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULiekQAD,0010M00001ULiek,Pacvue,Y,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No
0010M00001ULjIfQAL,0010M00001ULjIf,HelpStone,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULjfKQAT,0010M00001ULjfK,Nesto,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULjmVQAT,0010M00001ULjmV,"The Lawyers Choice, LLC",Y,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No
0010M00001ULjuZQAT,0010M00001ULjuZ,Purplyield solutions private limited ( Org 1),Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULk0hQAD,0010M00001ULk0h,CloudQ,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0010M00001ULk74QAD,0010M00001ULk74,Flock Freight,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULlU9QAL,0010M00001ULlU9,*Silver Falls Capital,Y,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No
0010M00001ULlagQAD,0010M00001ULlag,"JPMorgan Chase Bank, National Association",N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULlhrQAD,0010M00001ULlhr,"KnowledgeLake, Inc.",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULmtZQAT,0010M00001ULmtZ,AgentEro,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULoXzQAL,0010M00001ULoXz,Shangri-La International Hotel Management Limited,Y,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No
0010M00001ULphRQAT,0010M00001ULphR,SupportLogic,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No
0010M00001ULpycQAD,0010M00001ULpyc,California State University - East Bay (Enterprise),Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes
0010M00001ULs8yQAD,0010M00001ULs8y,"Kotozna, Inc.,",Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
0010M00001ULsMqQAL,0010M00001ULsMq,Division 7 Specialties,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULsv5QAD,0010M00001ULsv5,"Reyes Holdings, L.L.C.",Y,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No
0010M00001ULswDQAT,0010M00001ULswD,Mews Systems,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULszMQAT,0010M00001ULszM,SILCO Fire and Security,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No
0010M00001ULtiCQAT,0010M00001ULtiC,House of Covebo B.V.,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0010M00001ULtpDQAT,0010M00001ULtpD,"Locaop,CO.LTD.",N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULtttQAD,0010M00001ULttt,"Baldwin Risk Partners, LLC, a Florida Limited Liability Company (Tab contract)",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULuEwQAL,0010M00001ULuEw,AI inside Inc.,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULvhQQAT,0010M00001ULvhQ,Amazon Music (Media),Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULvyAQAT,0010M00001ULvyA,PVH Asia Limited,Y,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No
0010M00001ULw7CQAT,0010M00001ULw7C,BCBSMA HR Org,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULwlgQAD,0010M00001ULwlg,TrüNorth Warranty Plans of North America/Total360,Y,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes
0010M00001ULxBZQA1,0010M00001ULxBZ,Cornell University - Central Information Technology (EDU Cloud),N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULxJiQAL,0010M00001ULxJi,DOUCAL'S SRL,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0010M00001ULxRhQAL,0010M00001ULxRh,Saks Fifth Avenue - Business Development Org,Y,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No
0010M00001ULxlcQAD,0010M00001ULxlc,Utah State of Utah Board of Education,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULxnnQAD,0010M00001ULxnn,Siskiyou Mountain Club,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULxzsQAD,0010M00001ULxzs,Vertus Charter School,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULyQDQA1,0010M00001ULyQD,El Sol Jupiters Neighborhood Resource Center Inc,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001ULykUQAT,0010M00001ULykU,Wild Montana (formerly Montana Wilderness Association),Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No
0010M00001ULzFAQA1,0010M00001ULzFA,Isthmus Montessori Academy Inc,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM08gQAD,0010M00001UM08g,HypnoVR,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0010M00001UM0VVQA1,0010M00001UM0VV,HCSC WIM,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM0rqQAD,0010M00001UM0rq,Ello Group,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM0x0QAD,0010M00001UM0x0,Komatsu Ltd.,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No
0010M00001UM16CQAT,0010M00001UM16C,Mercer (France) SAS,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM1l0QAD,0010M00001UM1l0,Mizuno EMEA Corporation BV,Y,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No
0010M00001UM1pHQAT,0010M00001UM1pH,CDL Legal,Y,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
0010M00001UM39DQAT,0010M00001UM39D,"Petabit Marketing CO., LTD.",N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM3ENQA1,0010M00001UM3EN,Unilever UK Central Resources Ltd (AMS),Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No
0010M00001UM3bWQAT,0010M00001UM3bW,Separations,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0010M00001UM3f9QAD,0010M00001UM3f9,"The Boston Consulting Group, Inc.",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM3oGQAT,0010M00001UM3oG,InnoSource,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM5JjQAL,0010M00001UM5Jj,True Recovery Inc (First Responder Wellness),Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM5aLQAT,0010M00001UM5aL,"Skordle Advertising, LLC",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM5hCQAT,0010M00001UM5hC,ProtoStar Inc.,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM6GCQA1,0010M00001UM6GC,Autodistribution (Org Sirius),Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM6UjQAL,0010M00001UM6Uj,CHAYA MUSHKA SEMINARY,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
0010M00001UM6urQAD,0010M00001UM6ur,AWS Case Management (AWS),N,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM772QAD,0010M00001UM772,"IPP Buyer Acquisition, LLC",Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No
0010M00001UM7tGQAT,0010M00001UM7tG,Thornton Group / Davies,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM7wAQAT,0010M00001UM7wA,Tark Thermal Solutions (TTS),Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0010M00001UM84GQAT,0010M00001UM84G,Texas Municipal Police Association,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM8M4QAL,0010M00001UM8M4,"Siam Kubota Corporation  Co., Ltd",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM8lJQAT,0010M00001UM8lJ,The Assistance Fund (2nd Org) - Health Cloud,Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No
0010M00001UM9H5QAL,0010M00001UM9H5,"Acurian, Inc",N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UM9exQAD,0010M00001UM9ex,Heidi Blondin Financial Inc,Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No
0010M00001UMAQXQA5,0010M00001UMAQX,KMD Private Wealth Management,Y,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
0010M00001UMBTrQAP,0010M00001UMBTr,"Hiyes International Co., Ltd",Y,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No
0010M00001UMBeBQAX,0010M00001UMBeB,Secours Catholique - Caritas France,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMBekQAH,0010M00001UMBek,"Foxen Administration, LLC",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMCBjQAP,0010M00001UMCBj,ExaWizards Inc.,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMDC9QAP,0010M00001UMDC9,"PT Metrodata Electronics, Tbk",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMDPDQA5,0010M00001UMDPD,BASF SE  (Co-Lab RnD),Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMDU8QAP,0010M00001UMDU8,Vivun Inc,Y,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
0010M00001UMDsUQAX,0010M00001UMDsU,esentire 2nd Org,Y,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No
0010M00001UMDw2QAH,0010M00001UMDw2,CloudMasonry - ISV Edition,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0010M00001UME8cQAH,0010M00001UME8c,VSA,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMEAsQAP,0010M00001UMEAs,Jumpstarter Crowdfunding,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMEHPQA5,0010M00001UMEHP,PelorusX Ltd,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0010M00001UMEZJQA5,0010M00001UMEZJ,Gonexa - ISV Edition,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
0010M00001UMEjTQAX,0010M00001UMEjT,Horev Constultants,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No
0010M00001UMEmmQAH,0010M00001UMEmm,Canadian Tolling Company International Inc. (Cad),Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes
0010M00001UMFgGQAX,0010M00001UMFgG,Lars Herrmann - ISV Edition,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMGFpQAP,0010M00001UMGFp,VAT Reclaim (Lightning Org),Y,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No
0010M00001UMGItQAP,0010M00001UMGIt,RLDatix Global Org,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes
0010M00001UMGjkQAH,0010M00001UMGjk,Fundación Arturo López Pérez FALP,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0010M00001UMGvCQAX,0010M00001UMGvC,TELUS Custom Security Solutions (TCSS),Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMGvgQAH,0010M00001UMGvg,AusNet Electricity Services Pty Ltd,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMGwUQAX,0010M00001UMGwU,Jeronimo Martins Drogerie i Farmacja sp. z o.o.,Y,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No
0010M00001UMH3zQAH,0010M00001UMH3z,Conventus LLC,Y,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No
0010M00001UMH78QAH,0010M00001UMH78,Leadership Development Association Albania,Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No
0010M00001UMHRhQAP,0010M00001UMHRh,Flagstone Group Ltd,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMHcfQAH,0010M00001UMHcf,FinDynamic S.r.l.,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMHsOQAX,0010M00001UMHsO,"Viant Technology, LLC",Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0010M00001UMIUSQA5,0010M00001UMIUS,The Bank of New Glarus,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMWjsQAH,0010M00001UMWjs,Qualex Consulting Services,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes
0010M00001UMWsWQAX,0010M00001UMWsW,IQVIA SOLUTIONS ITALY S.R.L,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
0010M00001UMXFkQAP,0010M00001UMXFk,Global Message Services AG,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMXHRQA5,0010M00001UMXHR,Reify Health LLC,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMXL4QAP,0010M00001UMXL4,"MACHAN INTERNATIONAL CO., LTD.",Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0010M00001UMXLnQAP,0010M00001UMXLn,Health and Sports Nutrition Group HSNG AB,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMXTrQAP,0010M00001UMXTr,Mojo Mortgages,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMXnBQAX,0010M00001UMXnB,Peritus Childcare Sales Pty Ltd,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMXy9QAH,0010M00001UMXy9,Golden Goose Spa,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes
0010M00001UMZ4XQAX,0010M00001UMZ4X,"TowerPoint Capital, LLC",Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMZ7MQAX,0010M00001UMZ7M,University of Colorado - Central Advancement Office,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMZV4QAP,0010M00001UMZV4,Wilshire Law Firm,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMZlgQAH,0010M00001UMZlg,OpenTent,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMaJEQA1,0010M00001UMaJE,Deimos S.r.l.,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMaj7QAD,0010M00001UMaj7,Flow Line Intégration - ISV Edition,Y,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No
0010M00001UMbaQQAT,0010M00001UMbaQ,inKind,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMbzLQAT,0010M00001UMbzL,Casa Tradición S.A de C.V,Y,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes
0010M00001UMc0dQAD,0010M00001UMc0d,Forward Institute,Y,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No
0010M00001UMcBCQA1,0010M00001UMcBC,Athenix Body Sculpting Institute,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMcgZQAT,0010M00001UMcgZ,OmniHyper,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0010M00001UMcjsQAD,0010M00001UMcjs,1Password (AgileBits Inc.),Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMckvQAD,0010M00001UMckv,Pioneer Aero Supply,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMcnkQAD,0010M00001UMcnk,VIVESCIA,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMcpWQAT,0010M00001UMcpW,SAQUE E PAGUE REDE DE AUTOATENDIMENTO S.A.,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMcsaQAD,0010M00001UMcsa,Ethos Technologies Inc.,Y,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
0010M00001UMcwIQAT,0010M00001UMcwI,Weights & Biases,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMd5tQAD,0010M00001UMd5t,Business France - International,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMd9CQAT,0010M00001UMd9C,Padagis Israel Agencies Ltd,Y,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No
0010M00001UMdAPQA1,0010M00001UMdAP,Marshmallow Technology Ltd,Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No
0010M00001UMdNxQAL,0010M00001UMdNx,Banco C6 S.A.,Y,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Yes
0010M00001UMdVNQA1,0010M00001UMdVN,IMESA SPA,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
0010M00001UMdetQAD,0010M00001UMdet,"AMORIM LUXURY, SA.",Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMdnMQAT,0010M00001UMdnM,Event Support Holland,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMdnbQAD,0010M00001UMdnb,Rinnai America,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes
0010M00001UMe5kQAD,0010M00001UMe5k,BASF SE  (Scouting App),N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMeDyQAL,0010M00001UMeDy,AVIXA,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0010M00001UMeI0QAL,0010M00001UMeI0,Sigma Promotions,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMeTwQAL,0010M00001UMeTw,Google LLC,N,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMeZpQAL,0010M00001UMeZp,World At Work,Y,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No
0010M00001UMfB5QAL,0010M00001UMfB5,Mindset Analytics,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMfE9QAL,0010M00001UMfE9,The CCIM Institute,Y,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes
0010M00001UMg2JQAT,0010M00001UMg2J,"TIGERAIR TAIWAN CO., LTD.",N,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMgCdQAL,0010M00001UMgCd,WaterWipes (Irish Breeze),Y,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No
0010M00001UMgMxQAL,0010M00001UMgMx,Sonneil SL,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
0010M00001UMgR9QAL,0010M00001UMgR9,"ENÉRGYA VM GESTIÓN DE ENERGÍA, SLU",Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMgS7QAL,0010M00001UMgS7,PULCRANET SRL,Y,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No
0010M00001UMglTQAT,0010M00001UMglT,Quantinno Capital Management,Y,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UMgoIQAT,0010M00001UMgoI,"Disney Parks Technology Services Co., LLC",Y,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No
0010M00001UUuw3QAD,0010M00001UUuw3,ColorTokens (India) LLP,Y,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes
0010M00001UUvbLQAT,0010M00001UUvbL,Wunschgutschein GmbH,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UUw3FQAT,0010M00001UUw3F,Regione Sardegna,Y,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
0010M00001UUwItQAL,0010M00001UUwIt,Terumo Cardiovascular Systems Corporation,Y,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
