ACCT_ID_18,CNTRY_COMBO_ID,GLOBAL_CO_COMBO_ID,ACCT_NM,PRODUCT_TYPE,TOTAL_NCR,FY24Q1,FY24Q2,FY24Q3,FY24Q4,FY25Q1,FY25Q2,FY25Q3,FY25Q4,FY26Q1,FY26Q2,FY26Q3,FY26Q4
001ed00000hQ2v7AAC,aBRed000000x9k7GAA,aBR3y000000yiRrGAI,DCF 7,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hQKbtAAG,001ed00000hQKbtAAG,001ed00000hQKbtAAG,ASSA TRADING SA DE CV (RFC: ATR180625HV9),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hQmg9AAC,aBR3y000000HLUCGA4,aBR3y0000008h90GAA,Tellus,DataCloud,0.000000674,0,0,0,0,0,0,0,0,0,0,0.0000001348,0.0000005392
001ed00000hR21rAAC,aBR0M000000GnskWAC,aBR300000004W6RGAU,Zillow - Tab+ Org,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hRmmAAAS,aBR3000000001igGAA,aBR300000004VlYGAU,Falabella Tecnologia Corporativa SpA New Org,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hRqszAAC,001ed00000hRqszAAC,001ed00000hRqszAAC,DG Luxe RE,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hS4HeAAK,001ed00000hS4HeAAK,001ed00000hS4HeAAK,Kurnl Operating Systems,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hbDSNAA2,001ed00000hbDSNAA2,001ed00000hbDSNAA2,"Rene's Naturals, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hc0j3AAA,001ed00000hc0j3AAA,001ed00000hc0j3AAA,IFSKF,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hc0j3AAA,001ed00000hc0j3AAA,001ed00000hc0j3AAA,IFSKF,DataCloud,0.00000059,0,0,0,0,0,0,0,0,0,0,0.0000001475,0.0000004425
001ed00000hckCPAAY,aBR3y000000HSFUGA4,aBR300000004UfVGAU,Ellisphere,DataCloud,0.0000648814,0,0,0,0,0,0,0,0,0,0,0.0000001475,0.0000647339
001ed00000hdQUvAAM,aBRed0000018vYWGAY,aBRed0000005EaHGAU,"ASTRUM CRO, SL",DataCloud,0.000000295,0,0,0,0,0,0,0,0,0,0,0,0.000000295
001ed00000hde6TAAQ,001ed00000hde6TAAQ,001ed00000hde6TAAQ,BIOLAB CI,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hdfljAAA,001ed00000hdfljAAA,001ed00000hdfljAAA,Bexar Branches Alliance Corp,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hdmX4AAI,001ed00000hdmX4AAI,001ed00000hdmX4AAI,Inter Southern Power (Pty) Ltd,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hdokGAAQ,aBR0M000000TORRWA4,aBR0M000000bmU8WAI,"Roku, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hdtFBAAY,001ed00000hdtFBAAY,001ed00000hdtFBAAY,IGEA Brain Spine Pain and Orthopaedics,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000heKtkAAE,001ed00000heKtkAAE,001ed00000heKtkAAE,Anthony Spano Foundation,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hgwurAAA,aBR3y0000004pZ6GAI,aBR3y000000yIXyGAM,"Graphika, Inc. (Main Account)",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hjIkrAAE,aBR300000004H53GAE,aBR300000004UjoGAE,Merck Life Science KGaA Data Hub,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hkYE5AAM,001ed00000hkYE5AAM,001ed00000hkYE5AAM,FINNOFLEET GmbH,DataCloud,0.0000004425,0,0,0,0,0,0,0,0,0,0,0,0.0000004425
001ed00000hlq5dAAA,aBR300000004OPXGA2,aBR3y000000wrYWGAY,NC DHHS Childcare & Early Education,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hlq5dAAA,aBR300000004OPXGA2,aBR3y000000wrYWGAY,NC DHHS Childcare & Early Education,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hmTNBAA2,001ed00000hmTNBAA2,001ed00000hmTNBAA2,California State University - East Bay (Education Cloud),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hmdsmAAA,aBR300000004FEwGAM,aBR300000004VbJGAU,AXS COE,DataCloud,15104.73845,0,0,0,0,0,0,0,0,0,0,0,15104.73845
001ed00000hnJs0AAE,aBRed000000zID4GAM,aBR3y00000110WGGAY,SBA Engage Pty Ltd,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hpifqAAA,aBRed0000006vwTGAQ,aBR3y000000HUgsGAG,Insurance Commission Of Western Australia,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hsvF8AAI,aBRed0000018w4iGAA,aBRed0000014bbeGAA,Aion Auto UK Limited,DataCloud,0.0057581929,0,0,0,0,0,0,0,0,0,0,0,0.0057581929
001ed00000htxV0AAI,aBRed0000018vqBGAQ,aBR3y000000xZyxGAE,huMannity Medtec,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000huDcwAAE,001ed00000huDcwAAE,001ed00000huDcwAAE,Phenom Technologies Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000huLQnAAM,aBR3y000000TUhmGAG,aBR300000004UeJGAU,"Comunicación Celular, S.A (Org TabNext DC AF)",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000huLQnAAM,aBR3y000000TUhmGAG,aBR300000004UeJGAU,"Comunicación Celular, S.A (Org TabNext DC AF)",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000huRWHAA2,aBR0M000000LCdeWAG,aBR3y000000xupEGAQ,Friends of the Chicago Harbor Lighthouse - 2nd Org,DataCloud,0.0000760092,0,0,0,0,0,0,0,0,0,0,0,0.0000760092
001ed00000hwcHAAAY,001ed00000hwcHAAAY,001ed00000hwcHAAAY,Good Attic,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hwtbGAAQ,aBRed000000EFDsGAO,aBRed000000CYlyGAG,Pro-Care Medical Center (2nd org),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hxBl4AAE,aBRed0000018vwdGAA,aBRed0000014bDJGAY,"Harbourvest Partners, L.P. FSC Org",DataCloud,0.0000004044,0,0,0,0,0,0,0,0,0,0,0.0000001348,0.0000002696
001ed00000hxUsbAAE,aBR3y00000052COGAY,aBR3y00000110HgGAI,X PLACE K.K.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hxcBoAAI,aBRed0000018vTgGAI,aBRed0000014cULGAY,Youngstown Glove,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hzjc9AAA,001ed00000hzjc9AAA,001ed00000hzjc9AAA,"D-REX Co., Ltd.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000i0FU3AAM,001ed00000i0FU3AAM,001ed00000i0FU3AAM,Peninsula Alliance,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000i1IpcAAE,001ed00000i1IpcAAE,001ed00000i1IpcAAE,onGRID Sports Technology GmbH,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000i1NJzAAM,001ed00000i1NJzAAM,001ed00000i1NJzAAM,Hamiltons Law Accountants,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000i1fMMAAY,001ed00000i1fMMAAY,001ed00000i1fMMAAY,Barcelona Events Musicals SLU,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000i29h0AAA,001ed00000i29h0AAA,aBRed0000014ce6GAA,Fenton Packaging Ltd 2nd Org,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000i2GNaAAM,001ed00000i2GNaAAM,001ed00000i2GNaAAM,"Pyatz Ingeniería Biotecnológica, S.A. de C.V.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000i2byQAAQ,aBR3y0000004qc9GAA,aBRed000000w4w6GAA,"Beacon Sales Acquisition, Inc. d/b/a QXO, a Delaware Corporation - HR",DataCloud,0.0000002696,0,0,0,0,0,0,0,0,0,0,0,0.0000002696
001ed00000i3rcmAAA,aBR300000004Do7GAE,aBR300000004V1qGAE,United Parcel Service Oasis Supply Corporation,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000i5cjHAAQ,aBR0M000000bpxXWAQ,aBR3y000000yWlDGAU,MINOR HOTEL GROUP LIMITED org2,DataCloud,0.0000005392,0,0,0,0,0,0,0,0,0,0,0,0.0000005392
001ed00000i7gMDAAY,001ed00000i7gMDAAY,001ed00000i7gMDAAY,"LADDER CO., LTD.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000i8ulFAAQ,aBRed0000018vIIGAY,aBRed0000014cSjGAI,"Interactive Partners, Inc.",DataCloud,0.000000436,0,0,0,0,0,0,0,0,0,0,0.000000109,0.000000327
001ed00000i9M4qAAE,aBR300000004H4wGAE,aBR300000004VjwGAE,ECAAS,DataCloud,0.1742543767,0,0,0,0,0,0,0,0,0,0,0,0.1742543767
001ed00000iAe9JAAS,001ed00000iAe9JAAS,001ed00000iAe9JAAS,AMBICEO,DataCloud,0.0050068101,0,0,0,0,0,0,0,0,0,0,0.000067525,0.0049392851
001ed00000iBwH3AAK,001ed00000iBwH3AAK,001ed00000iBwH3AAK,Revach Medical Management LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iKcZOAA0,aBRed0000018v2GGAQ,aBRed0000014bN2GAI,Abaco Machines Org 2,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iNNh3AAG,aBR3y000000H79GGAS,aBR30000000L0k7GAC,GreatAmerica Financial Services - MuleSoft Org,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iNsHlAAK,001ed00000iNsHlAAK,001ed00000iNsHlAAK,The Downbeat Foundation,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iO5TVAA0,001ed00000iO5TVAA0,001ed00000iO5TVAA0,LATENERGY S.A.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iOJWQAA4,aBRed000001KmG1GAK,aBR3y00000111kqGAA,Godrej Finance,DataCloud,0.0000004854,0,0,0,0,0,0,0,0,0,0,0,0.0000004854
001ed00000iQCx4AAG,001ed00000iQCx4AAG,001ed00000iQCx4AAG,Sandro Cazzato GmbH,DataCloud,8.37581895,0,0,0,0,0,0,0,0,0,0,0.0000296905,8.37578926
001ed00000iQy7RAAS,aBR300000004PRqGAM,aBR30000000KzBeGAK,Alliant - AUS,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iRU0fAAG,aBRed000000zID4GAM,aBR3y00000110WGGAY,SBA Engage Pty Ltd,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iS6pAAAS,001ed00000iS6pAAAS,001ed00000iS6pAAAS,Accelyst,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iaXH7AAM,001ed00000iaXH7AAM,001ed00000iaXH7AAM,JaySan Gas Service Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000idTC7AAM,aBR30000000L6coGAC,aBR0M000000Cd7rWAC,"Dai Nippon Printing Co., Ltd.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000idrxbAAA,001ed00000idrxbAAA,001ed00000idrxbAAA,"VE-TRI Co., Ltd.",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000idrxbAAA,001ed00000idrxbAAA,001ed00000idrxbAAA,"VE-TRI Co., Ltd.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ieO2HAAU,aBR30000000L6B6GAK,aBR300000004V1GGAU,"The Dai-ichi Life Techno Cross Co., Ltd.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000igvi5AAA,001ed00000igvi5AAA,001ed00000igvi5AAA,Upstream Creative LLC.,DataCloud,0.0000005392,0,0,0,0,0,0,0,0,0,0,0.0000002696,0.0000002696
001ed00000iim7lAAA,aBR300000004DViGAM,aBR30000000Kys3GAC,Gimatic,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ipofrAAA,001ed00000ipofrAAA,001ed00000ipofrAAA,LIV,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iqxh0AAA,001ed00000iqxh0AAA,001ed00000iqxh0AAA,Wealth Management Partners Arizona,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000irCrLAAU,001ed00000irCrLAAU,001ed00000irCrLAAU,Commercial Enameling Co,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iuA3OAAU,aBR3y000000CiBtGAK,aBR3y000000yGUfGAM,"Hims, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iv5wCAAQ,aBR30000000L8OSGA0,aBR3y000000yXf1GAE,co-PdM LLC,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iv5wCAAQ,aBR30000000L8OSGA0,aBR3y000000yXf1GAE,co-PdM LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ivBlQAAU,aBRed0000018vlMGAQ,aBRed0000014d3xGAA,AMAZE Inc.,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ivBlQAAU,aBRed0000018vlMGAQ,aBRed0000014d3xGAA,AMAZE Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ivRbgAAE,001ed00000ivRbgAAE,001ed00000ivRbgAAE,"ZENSEDAI, N.P.O.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iwTQ8AAM,001ed00000iwTQ8AAM,001ed00000iwTQ8AAM,Mandal Financial Group,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iwiSRAAY,001ed00000iwiSRAAY,001ed00000iwiSRAAY,Jouwdroombadkamer,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ixgq2AAA,001ed00000ixgq2AAA,001ed00000ixgq2AAA,Dash Security,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ixi0TAAQ,aBR30000000L6BAGA0,aBR300000004UccGAE,DENTSU CROSS BRAIN Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iyXkaAAE,aBR30000000XlR6GAK,aBR300000004UccGAE,Dentsu International Limited,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iymutAAA,001ed00000iymutAAA,001ed00000iymutAAA,UNITEX ITALIA SRL,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iymutAAA,001ed00000iymutAAA,001ed00000iymutAAA,UNITEX ITALIA SRL,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000iyxIQAAY,001ed00000iyxIQAAY,001ed00000iyxIQAAY,Bayview Caulking,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000izWjBAAU,aBRed0000018wKwGAI,aBRed0000014bLUGAY,Grupo The Best Açaí - Amarelli,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000izbFuAAI,001ed00000izbFuAAI,001ed00000izbFuAAI,Superpolo S.A.S,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000izlDaAAI,aBR3y000000yhGIGAY,aBR3y000000TSEtGAO,Marbls TER,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000j7Y6HAAU,aBR30000000PB5bGAG,aBR300000004UVcGAM,"The Gibraltar Life Insurance Co., Ltd.(Data Cloud Home)",DataCloud,2.189855091,0,0,0,0,0,0,0,0,0,0,0.0544675851,2.135387506
001ed00000jAY3JAAW,001ed00000jAY3JAAW,001ed00000jAY3JAAW,Inhab,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jEVtGAAW,001ed00000jEVtGAAW,001ed00000jEVtGAAW,Falcon Transfers,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jEeRvAAK,aBRed0000018vLcGAI,aBR3y000000yVkuGAE,BDI Biotech (2nd),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jEjcxAAC,aBR3y000000h4JzGAI,aBR3y000000yEFcGAM,Edelson PC (Second Org),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jEraUAAS,001ed00000jEraUAAS,001ed00000jEraUAAS,Amador Insurance,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jF6XsAAK,001ed00000jF6XsAAK,001ed00000jF6XsAAK,Ponto,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jF9CNAA0,aBRed0000017y8XGAQ,aBRed000001GKrrGAG,BenchSci (Org2),Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jF9CNAA0,aBRed0000017y8XGAQ,aBRed000001GKrrGAG,BenchSci (Org2),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jFJEwAAO,001ed00000jFJEwAAO,001ed00000jFJEwAAO,BPC Home Service,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jFSJtAAO,001ed00000jFSJtAAO,001ed00000jFSJtAAO,Easy Brokerage Services,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jG6KUAA0,001ed00000jG6KUAA0,001ed00000jG6KUAA0,Effective AI,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jKGbNAAW,aBR300000004H53GAE,aBR300000004UjoGAE,Merck KGaA Darmstadt Germany,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jKJscAAG,001ed00000jKJscAAG,001ed00000jKJscAAG,GAF Property LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jLYUeAAO,001ed00000jLYUeAAO,001ed00000jLYUeAAO,Permo srl,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jLb13AAC,aBRed000000CT37GAG,aBRed000000CF07GAG,The Pure Gold Company Ltd (Org 2),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jMo14AAC,001ed00000jMo14AAC,001ed00000jMo14AAC,SteelCoded LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jNvWjAAK,aBRed000001SggTGAS,001ed00000jNvWjAAK,MVS Cloud,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jOCkcAAG,001ed00000jOCkcAAG,001ed00000jOCkcAAG,PT Dam Korporindo Digital,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jOllVAAS,001ed00000jOllVAAS,001ed00000jOllVAAS,Andamios La Mision SA de CV - RFC AMI231128PF4,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jPUc5AAG,001ed00000jPUc5AAG,001ed00000jPUc5AAG,DS Digital LLC.,DataCloud,0.0000005392,0,0,0,0,0,0,0,0,0,0,0.0000002696,0.0000002696
001ed00000jPjsrAAC,001ed00000jPjsrAAC,001ed00000jPjsrAAC,Deep Vector,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jTkwwAAC,aBRed00000114dhGAA,aBRed0000014bOhGAI,GD Developpement,DataCloud,0.0000000015,0,0,0,0,0,0,0,0,0,0,0,0.0000000015
001ed00000jUUBdAAO,001ed00000jUUBdAAO,001ed00000jUUBdAAO,Compare Your Funding,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jV2tHAAS,001ed00000jV2tHAAS,001ed00000jV2tHAAS,NOA Energy GmbH,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jVQ64AAG,aBR3y0000000N8WGAU,aBR3y000000y5WhGAI,Growing Minds B.V.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jXvlZAAS,001ed00000jXvlZAAS,001ed00000jXvlZAAS,Firefly Marketing LLC,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jXvlZAAS,001ed00000jXvlZAAS,001ed00000jXvlZAAS,Firefly Marketing LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jYyRJAA0,001ed00000jYyRJAA0,001ed00000jYyRJAA0,JLE Projects,DataCloud,0.0000001275,0,0,0,0,0,0,0,0,0,0,0,0.0000001275
001ed00000jbmgVAAQ,aBR300000004H53GAE,aBR300000004UjoGAE,Merck_KGaA,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000je7aPAAQ,aBR300000004DLjGAM,aBR300000004UYZGA2,Pfizer - ex-US CDP Data Cloud Org (Backup org),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jfAeLAAU,001ed00000jfAeLAAU,001ed00000jfAeLAAU,FIMPE,DataCloud,0.0000002696,0,0,0,0,0,0,0,0,0,0,0,0.0000002696
001ed00000jfVxDAAU,001ed00000jfVxDAAU,001ed00000jfVxDAAU,Axxess Benefits Consultants,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jiUtLAAU,001ed00000jiUtLAAU,001ed00000jiUtLAAU,"bew Co., Ltd.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jmoLaAAI,aBR300000004DLrGAM,aBR300000004UXpGAM,Merck Sharp & Dohme LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jnDgZAAU,001ed00000jnDgZAAU,001ed00000jnDgZAAU,Terminax,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jnTIIAA2,aBR3y000000yhBTGAY,aBR3y0000010zMNGAY,CARREFOUR COMERCIO E INDUSTRIA LTDA (ORG Data Cloud Carrefour e Sams Club)),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jncDVAAY,001ed00000jncDVAAY,001ed00000jncDVAAY,INEPRO Metering B.V.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000jnl0kAAA,001ed00000jnl0kAAA,001ed00000jnl0kAAA,Blue Curve Advisory,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000joJQYAA2,001ed00000joJQYAA2,001ed00000joJQYAA2,Girl Talk Inc,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000kjCSNAA2,aBR3y0000004tzNGAQ,aBR3y000000yk4oGAA,Nucleus Network UK,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000klRTpAAM,001ed00000klRTpAAM,001ed00000klRTpAAM,The Waterway Developments,DataCloud,0.0000002696,0,0,0,0,0,0,0,0,0,0,0,0.0000002696
001ed00000knm7UAAQ,001ed00000knm7UAAQ,001ed00000knm7UAAQ,OmniFit Diagnostics,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000knx1FAAQ,001ed00000knx1FAAQ,001ed00000knx1FAAQ,Maqui peru Sac RUC: 20258797915,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000koJubAAE,001ed00000koJubAAE,001ed00000koJubAAE,Market 166,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000kpfhoAAA,001ed00000kpfhoAAA,001ed00000kpfhoAAA,Wonderloom,DataCloud,0.0000001348,0,0,0,0,0,0,0,0,0,0,0.0000001348,0
001ed00000ktESvAAM,aBR3y0000000MpmGAE,aBR3y000000xcYmGAI,Grupo Centauro,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ktbAxAAI,001ed00000ktbAxAAI,aBR3y000000xj1PGAQ,ELN PROPERTIES,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000kuUfLAAU,aBR3y000000g2mqGAA,aBR3y000000g5QoGAI,Argano (POC Org),Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000kuUfLAAU,aBR3y000000g2mqGAA,aBR3y000000g5QoGAI,Argano (POC Org),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000kuvPJAAY,aBR300000004N3CGAU,aBR3y0000008WTxGAM,Novartis AG (OrgID=00Dd100000AHInx),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000kwIdMAAU,aBR300000004DLnGAM,aBR30000000KyxcGAC,BioMarin Pharmaceutical (LSC),DataCloud,0.0019026768,0,0,0,0,0,0,0,0,0,0,0,0.0019026768
001ed00000kwSj2AAE,aBR300000004FdcGAE,aBR300000004Uf1GAE,Deloitte Industry Advantage - Canada,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000kwSj2AAE,aBR300000004FdcGAE,aBR300000004Uf1GAE,Deloitte Industry Advantage - Canada,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000kxCYvAAM,001ed00000kxCYvAAM,001ed00000kxCYvAAM,LDES Council,DataCloud,0.0004054215,0,0,0,0,0,0,0,0,0,0,0,0.0004054215
001ed00000kxkCTAAY,001ed00000kxkCTAAY,001ed00000kxkCTAAY,Guardian Service,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000kzACrAAM,aBR3y000000btT4GAI,aBR3y0000010zFWGAY,Argenx US - LSC Org,DataCloud,28.59743022,0,0,0,0,0,0,0,0,0,0,0,28.59743022
001ed00000l11odAAA,aBRed0000009RSPGA2,aBRed000000AO61GAG,J4RVIS - New org,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000l11odAAA,aBRed0000009RSPGA2,aBRed000000AO61GAG,J4RVIS - New org,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000l2Qg8AAE,001ed00000l2Qg8AAE,001ed00000l2Qg8AAE,MKL,DataCloud,0.0000007866,0,0,0,0,0,0,0,0,0,0,0,0.0000007866
001ed00000l2uMRAAY,001ed00000l2uMRAAY,001ed00000l2uMRAAY,MACAMI BIOTECH SL.,Agentforce,1.31328576,0,0,0,0,0,0,0,0,0,0,0,1.31328576
001ed00000l2uMRAAY,001ed00000l2uMRAAY,001ed00000l2uMRAAY,MACAMI BIOTECH SL.,DataCloud,0.001333304,0,0,0,0,0,0,0,0,0,0,0.0000001475,0.0013331565
001ed00000l4fj8AAA,001ed00000l4fj8AAA,001ed00000l4fj8AAA,Aspis Cyber Technologies,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000l7Ta5AAE,001ed00000l7Ta5AAE,001ed00000l7Ta5AAE,Iris AI Technologies Inc,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000l7pp8AAA,001ed00000l7pp8AAA,001ed00000l7pp8AAA,Evergentia Telecom (RFC: RACR840110CS6),Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000l7pp8AAA,001ed00000l7pp8AAA,001ed00000l7pp8AAA,Evergentia Telecom (RFC: RACR840110CS6),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
